num__SeniorCitizen,num__tenure,num__MonthlyCharges,num__TotalCharges,cat__gender_Female,cat__gender_Male,cat__MultipleLines_No,cat__MultipleLines_No phone service,cat__MultipleLines_Yes,cat__InternetService_DSL,cat__InternetService_Fiber optic,cat__InternetService_No,cat__Contract_Month-to-month,cat__Contract_One year,cat__Contract_Two year,cat__PaymentMethod_Bank transfer (automatic),cat__PaymentMethod_Credit card (automatic),cat__PaymentMethod_Electronic check,cat__PaymentMethod_Mailed check,Churn
-0.434084194583428,1.635720116355941,0.6873472089292082,1.6301710215818697,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,-0.7257953129577347,0.4012844106560541,-0.5165623901686005,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,-0.2779216970534169,0.058674315049835085,-0.23936490048409687,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,-1.2551004953901101,-0.441935581928184,-0.9619815139866782,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2.3037005550493657,-0.5629321799016191,0.6956629879487767,-0.3440597993646968,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2.3037005550493657,-1.1329531455980235,0.5393263423808902,-0.8497672145296962,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,0.9842675841314785,1.1297466527702484,1.3536611466993365,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,-0.7665110962217636,-0.9525244137296853,-0.7846878006916284,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,-1.2551004953901101,-0.4635566073790619,-0.9622698685810528,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2.3037005550493657,0.6992571012832763,-0.4735355422025441,0.07948873752620476,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,-1.2551004953901101,-1.4681027129429278,-0.9756672666581464,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.3037005550493657,1.595004333091912,1.4457462555138485,2.437408617972055,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,-1.2551004953901101,0.24328460928425402,-0.95284289145727,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.434084194583428,-1.2551004953901101,0.5143790053221848,-0.9492273684662661,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.434084194583428,1.595004333091912,-1.4365027526685676,-0.30142768164255423,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,-0.23720591378938805,-0.1325886024002387,-0.26753492624222436,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.434084194583428,1.1064149339235652,0.4229054361069322,1.0303934652828397,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,-1.2551004953901101,-0.4751986980064577,-0.9624251364395621,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,0.3328150519070164,0.6989892995566038,0.504146330549316,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,1.0656991506595364,-1.4481448432959634,-0.45596356310466,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,0.7806886678113342,-1.3001239767476453,-0.4422778104331918,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,-1.1329531455980235,-0.28393578055638397,-0.8836377888073819,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,0.6178255347552186,1.6436617961795772,1.3746001264754564,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2.3037005550493657,-0.8886584460138502,0.5060632263026165,-0.6324587559845188,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2.3037005550493657,-1.2143847121260813,-0.6681247712604451,-0.9467430827301163,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,-1.2551004953901101,0.723936636615309,-0.9464325470130974,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.434084194583428,1.2692780669796808,1.3758937117494738,1.9936308972296473,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,0.21066770211492972,1.2062518197502778,0.5865492011725001,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2.3037005550493657,0.5363939682271608,1.201262352338537,0.9939720619010719,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,1.3914254167717677,-0.08934655149848275,0.8757910404528013,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,-0.5222163966375902,-0.48018816541819875,-0.5573312935886306,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,-0.23720591378938805,0.8569891009284039,0.05149616074923084,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.434084194583428,0.04780456905881417,-1.4614500897272729,-0.6871130421798151,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,-0.15577434726133027,1.399177893004265,0.27867521887107494,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.434084194583428,-1.0922373623339947,-0.32717783145813967,-0.8477487323690744,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.434084194583428,1.635720116355941,-1.4847342709820646,-0.3797270445765622,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,0.9028360176034208,0.053684847638094314,0.5977728492304626,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,-0.970090012541908,1.0033468116728084,-0.6396676208438822,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2.3037005550493657,0.454962401699103,1.0066731232806356,0.769210746147445,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,0.37353083517104524,-1.4730921803546688,-0.585479138224114,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,-1.1736689288620525,-1.476418491962496,-0.9575896517031276,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,-0.11505856399730138,-0.9891138414157865,-0.5387656939354396,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,0.5771097514911897,0.9867152536336715,0.858667213771483,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.434084194583428,0.9028360176034208,1.6835775354735056,1.6991986752506043,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,-1.0108057958059369,0.4811158892439112,-0.7311647517511861,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,1.0656991506595364,1.369241088533819,1.7772318647128817,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,-1.2551004953901101,-1.476418491962496,-0.9757781722713673,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,0.04780456905881417,0.2116846490098944,0.08290463041341069,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,0.08852035232284305,0.7089682343800858,0.3005014435529626,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,-1.0108057958059369,-0.04111503318498602,-0.7989280814292016,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,-0.5629321799016191,1.2395149358285515,-0.1883483184024486,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,1.595004333091912,-1.2668608606693716,-0.18513205561904034,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,1.635720116355941,0.6657261834783301,1.700418636996035,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,1.3507096335077386,-0.08934655149848275,0.7341423912469728,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,0.454962401699103,-1.3167555347867823,-0.5439117143888927,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,-0.44078483010953246,-0.31387258502683024,-0.48533136948557404,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,0.9435518008674497,-1.4315132852568266,-0.4475790987451544,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,-1.2958162786541392,-0.2656410667133335,-0.984495353470536,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,1.3914254167717677,0.9351574237123473,1.702481481401945,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,0.9028360176034208,1.0332836161432544,1.2623858270184745,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,0.9435518008674497,0.36469498296995323,0.8848853007369212,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,0.7399728845473053,-0.9525244137296853,-0.20864404562188693,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,1.3914254167717677,-1.2751766396889401,-0.22388247687844887,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,-1.1329531455980235,-1.4414922200803086,-0.9520887332873672,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.3037005550493657,0.007088785794785279,0.9700836955945347,0.3157620559321687,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.434084194583428,1.635720116355941,0.1568005074807426,1.1840199207165336,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,-1.1329531455980235,0.3530528923425576,-0.8507875461713291,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.434084194583428,-0.6850795296937058,-1.471429024550755,-0.8472385665482579,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,0.6992571012832763,-1.4498079990998771,-0.5848358856674324,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2.3037005550493657,0.21066770211492972,-1.4780816477664098,-0.6616269322616352,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,0.08852035232284305,0.19837940257858472,0.08734085494224968,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.434084194583428,-1.2551004953901101,0.21833727222554875,-0.9531756082969328,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,-0.6443637464296769,-1.4963763616094605,-0.8395860792360107,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,-0.9293742292778792,0.8752838147714543,-0.6438376719009907,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,-1.0515215790699657,0.3813265410090901,-0.7901887191073887,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.434084194583428,-0.11505856399730138,-1.2951345093359043,-0.6682590879322494,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.434084194583428,1.187846500451623,1.6652828216304547,2.1794865238653562,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,0.7399728845473053,1.3093674795929264,1.3384892588107067,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,1.595004333091912,0.09193743112810879,1.0957168714699936,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,-0.3593532635814747,-0.32052520824248504,-0.43030000420532655,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,-0.6443637464296769,0.1684425981081382,-0.5037417012802559,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,1.1471307171875942,-1.3267344696102645,-0.3164443016726741,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.434084194583428,-0.8072268794857924,-1.488060582589892,-0.8830167173733443,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.3037005550493657,-0.0743427807332725,0.8653048799479723,0.18098955474604048,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,-1.1736689288620525,-0.6415142783978263,-0.9188170493210748,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.434084194583428,0.6178255347552186,0.7073050785761722,0.8102458230392056,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2.3037005550493657,1.3099938502437098,-1.2768397954928539,-0.21223738749024657,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.434084194583428,-1.1736689288620525,-1.4464816874920499,-0.9618040650055246,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2.3037005550493657,-1.2551004953901101,-0.6664616154565315,-0.9649759655436445,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.434084194583428,-1.0515215790699657,-1.4448185316881361,-0.9327689754642735,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
